IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,5.77,,,3.53,,9,5.77 [3.53 – 9],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AFR,Africa,Country,COM,Comoros,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,5.82,,,3.1,,9.58,5.82 [3.1 – 9.58],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,WPR,Western Pacific,Country,TON,Tonga,Year,2019,true,Sex,Male,MLE,,,,,,,,,,5.88,,,3.59,,9.16,5.88 [3.59 – 9.16],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EUR,Europe,Country,GRC,Greece,Year,2019,true,Sex,Male,MLE,,,,,,,,,,5.9,,,4.62,,7.46,5.9 [4.62 – 7.46],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,5.96,,,3.4,,9.91,5.96 [3.4 – 9.91],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,WPR,Western Pacific,Country,FJI,Fiji,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,5.96,,,3.53,,9.33,5.96 [3.53 – 9.33],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AMR,Americas,Country,COL,Colombia,Year,2019,true,Sex,Male,MLE,,,,,,,,,,5.96,,,4.07,,15.05,5.96 [4.07 – 15.05],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,5.98,,,3.28,,9.69,5.98 [3.28 – 9.69],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,WPR,Western Pacific,Country,KIR,Kiribati,Year,2019,true,Sex,Male,MLE,,,,,,,,,,53.56,,,33.81,,79.22,53.56 [33.81 – 79.22],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2019,true,Sex,Male,MLE,,,,,,,,,,6.02,,,3.76,,9.34,6.02 [3.76 – 9.34],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AFR,Africa,Country,COG,Congo,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,6.06,,,3.48,,9.87,6.06 [3.48 – 9.87],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EUR,Europe,Country,NLD,Netherlands,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,6.06,,,4.83,,7.43,6.06 [4.83 – 7.43],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,6.07,,,4.24,,8.43,6.07 [4.24 – 8.43],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AFR,Africa,Country,BEN,Benin,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,6.09,,,3.47,,10.01,6.09 [3.47 – 10.01],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,6.1,,,4.05,,8.79,6.1 [4.05 – 8.79],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2019,true,Sex,Male,MLE,,,,,,,,,,6.11,,,3.53,,10.01,6.11 [3.53 – 10.01],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AMR,Americas,Country,SLV,El Salvador,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,6.11,,,3.7,,13.28,6.11 [3.7 – 13.28],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AMR,Americas,Country,PRY,Paraguay,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,6.16,,,3.47,,9.25,6.16 [3.47 – 9.25],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EUR,Europe,Country,LTU,Lithuania,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,6.18,,,4.41,,8.3,6.18 [4.41 – 8.3],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2019,true,Sex,Male,MLE,,,,,,,,,,6.19,,,3.53,,10.47,6.19 [3.53 – 10.47],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AMR,Americas,Country,GTM,Guatemala,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,6.23,,,4.33,,8.61,6.23 [4.33 – 8.61],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AFR,Africa,Country,GMB,Gambia,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,6.24,,,3.58,,10.01,6.24 [3.58 – 10.01],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,6.27,,,3.48,,10.29,6.27 [3.48 – 10.29],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2019,true,Sex,Male,MLE,,,,,,,,,,6.29,,,3.49,,10.03,6.29 [3.49 – 10.03],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EUR,Europe,Country,NOR,Norway,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,6.29,,,5.7,,6.98,6.29 [5.7 – 6.98],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2019,true,Sex,Male,MLE,,,,,,,,,,6.34,,,3.22,,10.81,6.34 [3.22 – 10.81],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AFR,Africa,Country,BDI,Burundi,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,6.35,,,3.71,,10.22,6.35 [3.71 – 10.22],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,WPR,Western Pacific,Country,SGP,Singapore,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,6.37,,,5.06,,7.84,6.37 [5.06 – 7.84],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,6.41,,,3.03,,11.78,6.41 [3.03 – 11.78],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AMR,Americas,Country,BRA,Brazil,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,6.41,,,5.79,,12.1,6.41 [5.79 – 12.1],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AFR,Africa,Country,NER,Niger,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,6.42,,,3.67,,10.64,6.42 [3.67 – 10.64],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2019,true,Sex,Male,MLE,,,,,,,,,,6.43,,,3.85,,10.93,6.43 [3.85 – 10.93],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AFR,Africa,Country,TGO,Togo,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,6.45,,,3.65,,10.74,6.45 [3.65 – 10.74],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,6.5,,,3.86,,10.36,6.5 [3.86 – 10.36],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,6.5,,,4.57,,8.91,6.5 [4.57 – 8.91],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2019,true,Sex,Male,MLE,,,,,,,,,,6.61,,,3.83,,10.48,6.61 [3.83 – 10.48],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,WPR,Western Pacific,Country,CHN,China,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,6.67,,,5.09,,8.72,6.67 [5.09 – 8.72],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2019,true,Sex,Male,MLE,,,,,,,,,,6.69,,,2.52,,11.54,6.69 [2.52 – 11.54],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AFR,Africa,Country,SSD,South Sudan,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,6.69,,,3.7,,11.51,6.69 [3.7 – 11.51],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,6.69,,,3.85,,10.99,6.69 [3.85 – 10.99],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EUR,Europe,Country,ITA,Italy,Year,2019,true,Sex,Male,MLE,,,,,,,,,,6.72,,,6.2,,7.29,6.72 [6.2 – 7.29],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2019,true,Sex,Male,MLE,,,,,,,,,,6.77,,,3.57,,11.49,6.77 [3.57 – 11.49],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AMR,Americas,Country,USA,United States of America,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,6.77,,,6.34,,8.79,6.77 [6.34 – 8.79],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EUR,Europe,Country,FIN,Finland,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,6.78,,,5.44,,8.29,6.78 [5.44 – 8.29],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,6.82,,,3.61,,11.15,6.82 [3.61 – 11.15],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AMR,Americas,Country,LCA,Saint Lucia,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,6.85,,,4.89,,9.29,6.85 [4.89 – 9.29],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AFR,Africa,Country,NGA,Nigeria,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,6.87,,,3.84,,11.43,6.87 [3.84 – 11.43],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AFR,Africa,Country,TCD,Chad,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,6.88,,,3.74,,12.38,6.88 [3.74 – 12.38],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,6.88,,,6.51,,7.32,6.88 [6.51 – 7.32],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,6.91,,,6.45,,7.35,6.91 [6.45 – 7.35],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EUR,Europe,Country,KAZ,Kazakhstan,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,6.94,,,5.25,,8.98,6.94 [5.25 – 8.98],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AMR,Americas,Country,GUY,Guyana,Year,2019,true,Sex,Male,MLE,,,,,,,,,,64.97,,,43.66,,107.6,64.97 [43.66 – 107.6],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,7.06,,,3.51,,12.04,7.06 [3.51 – 12.04],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,7.07,,,3.85,,12.05,7.07 [3.85 – 12.05],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EUR,Europe,Country,MKD,The former Yugoslav Republic of Macedonia,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,7.15,,,4.68,,10.44,7.15 [4.68 – 10.44],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,7.2,,,4.46,,10.45,7.2 [4.46 – 10.45],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,7.22,,,3.93,,11.27,7.22 [3.93 – 11.27],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EUR,Europe,Country,PRT,Portugal,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,7.22,,,5.68,,9.06,7.22 [5.68 – 9.06],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,7.23,,,5.73,,9.06,7.23 [5.73 – 9.06],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2019,true,Sex,Male,MLE,,,,,,,,,,7.27,,,4.23,,11.43,7.27 [4.23 – 11.43],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,7.29,,,3.38,,13.65,7.29 [3.38 – 13.65],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EUR,Europe,Country,ROU,Romania,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,7.33,,,5.47,,9.6,7.33 [5.47 – 9.6],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2019,true,Sex,Male,MLE,,,,,,,,,,7.35,,,4.48,,10.95,7.35 [4.48 – 10.95],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AFR,Africa,Country,LBR,Liberia,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,7.37,,,3.88,,13.25,7.37 [3.88 – 13.25],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AFR,Africa,Country,MRT,Mauritania,Year,2019,true,Sex,Male,MLE,,,,,,,,,,7.39,,,3.55,,14.27,7.39 [3.55 – 14.27],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2019,true,Sex,Male,MLE,,,,,,,,,,7.48,,,5.66,,9.48,7.48 [5.66 – 9.48],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,7.56,,,3.93,,12.99,7.56 [3.93 – 12.99],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AFR,Africa,Country,CMR,Cameroon,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,7.59,,,4.19,,12.88,7.59 [4.19 – 12.88],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,7.62,,,5.29,,10.53,7.62 [5.29 – 10.53],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EUR,Europe,Country,DNK,Denmark,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,7.63,,,5.99,,9.6,7.63 [5.99 – 9.6],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EUR,Europe,Country,GEO,Georgia,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,7.65,,,5.25,,10.67,7.65 [5.25 – 10.67],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AMR,Americas,Country,BLZ,Belize,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,7.65,,,5.53,,10.27,7.65 [5.53 – 10.27],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AMR,Americas,Country,URY,Uruguay,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,7.67,,,5.91,,9.69,7.67 [5.91 – 9.69],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AMR,Americas,Country,ECU,Ecuador,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,7.68,,,4.24,,10.91,7.68 [4.24 – 10.91],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AFR,Africa,Country,SYC,Seychelles,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,7.73,,,5.15,,11.06,7.73 [5.15 – 11.06],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EUR,Europe,Country,SWE,Sweden,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,7.73,,,6.53,,9.06,7.73 [6.53 – 9.06],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AFR,Africa,Country,BWA,Botswana,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,7.79,,,3.97,,13.65,7.79 [3.97 – 13.65],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2019,true,Sex,Male,MLE,,,,,,,,,,7.79,,,4.67,,12.15,7.79 [4.67 – 12.15],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AMR,Americas,Country,NIC,Nicaragua,Year,2019,true,Sex,Male,MLE,,,,,,,,,,7.79,,,5.08,,21.03,7.79 [5.08 – 21.03],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,WPR,Western Pacific,Country,WSM,Samoa,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,7.8,,,3.79,,12.76,7.8 [3.79 – 12.76],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EUR,Europe,Country,SRB,Serbia,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,7.86,,,5.38,,11.03,7.86 [5.38 – 11.03],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EUR,Europe,Country,MNE,Montenegro,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,7.88,,,5.35,,11.12,7.88 [5.35 – 11.12],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EUR,Europe,Country,ESP,Spain,Year,2019,true,Sex,Male,MLE,,,,,,,,,,7.88,,,6.38,,9.6,7.88 [6.38 – 9.6],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,7.95,,,4.92,,11.88,7.95 [4.92 – 11.88],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AFR,Africa,Country,MLI,Mali,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,7.96,,,4.03,,14.59,7.96 [4.03 – 14.59],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AMR,Americas,Country,HTI,Haiti,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,7.98,,,4.41,,13.06,7.98 [4.41 – 13.06],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2019,true,Sex,Male,MLE,,,,,,,,,,78.67,,,39.03,,133.7,78.67 [39.03 – 133.7],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AFR,Africa,Country,GIN,Guinea,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,8.03,,,4.55,,13.3,8.03 [4.55 – 13.3],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AMR,Americas,Country,CHL,Chile,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,8.04,,,6.5,,9.79,8.04 [6.5 – 9.79],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AMR,Americas,Country,ARG,Argentina,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,8.14,,,6.47,,10.05,8.14 [6.47 – 10.05],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,8.15,,,5.03,,12.47,8.15 [5.03 – 12.47],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AFR,Africa,Country,SLE,Sierra Leone,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,8.18,,,4.6,,13.61,8.18 [4.6 – 13.61],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,8.2,,,4.58,,13.91,8.2 [4.58 – 13.91],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,8.25,,,5.13,,11.9,8.25 [5.13 – 11.9],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EUR,Europe,Country,DEU,Germany,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,8.27,,,6.74,,10,8.27 [6.74 – 10],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AFR,Africa,Country,ERI,Eritrea,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,8.28,,,4.64,,13.79,8.28 [4.64 – 13.79],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,8.28,,,5.41,,12.06,8.28 [5.41 – 12.06],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,8.28,,,6.16,,10.78,8.28 [6.16 – 10.78],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,8.28,,,6.32,,10.7,8.28 [6.32 – 10.7],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EUR,Europe,Country,ISR,Israel,Year,2019,true,Sex,Male,MLE,,,,,,,,,,8.32,,,6.65,,10.3,8.32 [6.65 – 10.3],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EUR,Europe,Country,MLT,Malta,Year,2019,true,Sex,Male,MLE,,,,,,,,,,8.35,,,6.26,,10.83,8.35 [6.26 – 10.83],,,EN,2021-02-08T16:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2019,true,Sex,Male,MLE,,,,,,,,,,8.38,,,4.99,,12.74,8.38 [4.99 – 12.74],,,EN,2021-02-08T16:00:00.000Z
